Date,SO2,CO,CO2,O3,PM10,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
Jul-84,85.3,0.99,0,0,77,0,26.84,17.45,8.98,0,0,0,0,0,68.46
Aug-84,96.8,1.13,0,12,79,0,23.3,18.64,0,0,0,0,0,0,67.75
Sep-84,118.1,1.16,0,18.8,75,0,30.23,15.31,18.36,0,0,0,0,0,73.83
Oct-84,112.5,1.23,0,0,98,0,35.56,12.73,22.31,0,0,0,0,0,63.96
Nov-84,96.5,1.15,0,20.8,63,0,38.02,15,22.51,0,0,0,0,0,62.99
Dec-84,86.3,1.29,0,18,75,0,44.89,19.82,25.18,0,0,0,0,0,63.42
Jan-85,85.6,1.13,0,17.7,63,0,80.16,36.76,42.95,0,0,0,0,0,64.29
Feb-85,100.7,1.42,0,23.2,72,0,59.05,25.16,33.01,0,0,0,0,0,57.22
Mar-85,82.3,1.12,0,25.9,71,0,22.22,0,13.83,0,0,0,0,0,62.43
May-85,95.2,1.2,0,18,71,0,35.57,14.86,20.69,0,0,0,0,0,72.41
Jun-85,74.9,1.23,0,21,47,0,26.44,12.41,14.43,0,0,0,0,0,72.75
Jul-85,59,1.01,0,10.4,88,0,26.52,15.13,11.21,0,0,0,0,0,69.68
Aug-85,81.3,0.99,0,0,80,0,31.5,17.76,13.23,0,0,0,0,0,75.67
Sep-85,100.5,1.37,0,0,80,0,44.84,22.67,21.68,0,0,0,0,0,78.33
Oct-85,101.1,1.4,0,23.3,98,0,43.59,18.91,24.14,0,0,0,0,0,76.59
Nov-85,74.6,1.45,0,24.6,109,0,54.46,22.03,31.94,0,0,0,0,0,70.22
Mar-86,52.3,1.52,0,15.3,83,0,56.2,29.02,26.67,0,0,0,0,0,0
Apr-86,44.2,1.44,0,14,93,0,46.77,23.22,23.9,0,0,0,0,0,0
May-86,41.7,1.53,0,10.1,71,0,23.5,12.18,10.88,0,0,0,0,0,89.13
Jun-86,34.5,1.1,0,0,57,0,19.48,9.99,8.98,0,0,0,0,0,0
Jul-86,45.7,0,0,13.1,71,0,22.09,12.11,9.53,0,0,0,0,0,70.58
Aug-86,44.4,0,0,0,69,0,33.3,15.3,17.56,0,0,0,0,0,73.4
Sep-86,53.6,1.45,0,0,80,0,33.05,14.1,16.66,0,0,0,0,0,81.27
Oct-86,43.2,1.52,0,0,108,0,39.54,14.9,24.17,0,0,0,0,0,82.19
Nov-86,45.7,1.35,0,0,98,0,41.14,19.99,20.67,0,0,0,0,0,87.39
Dec-86,41.7,2.04,0,0,100,0,54.13,27.95,25.71,0,0,0,0,0,76.82
Jan-87,57.3,2.01,0,19.7,91,0,52.22,25.38,26.37,0,0,0,0,0,72.41
Feb-87,49.4,1.31,0,0,77,0,48.43,21.05,26.89,0,0,0,0,0,73.48
Mar-87,48.9,1.54,0,0,88,0,52.39,25.8,26.09,0,0,0,0,0,78.73
Apr-87,39.7,1.46,0,18.3,70,0,43.5,20.96,22.05,0,0,0,0,0,77.57
May-87,42.5,1.43,0,0,75,0,31.81,16.23,15.51,0,0,0,0,0,76.38
Jun-87,43.4,1.5,0,16.6,61,0,31.69,14.15,17.04,0,0,0,0,0,73.03
Jul-87,51.1,1.35,0,8,0,0,30.05,18.2,11.6,0,0,0,0,0,72.76
Aug-87,49.8,0,0,9.4,0,0,33.64,17.81,15.48,0,0,0,0,0,65.29
Sep-87,58.4,4,0,17.7,0,0,36.91,15.66,20.8,0,0,0,0,0,81.95
Oct-87,46.2,2.26,0,19,0,0,41.44,18.04,23.18,0,0,0,0,0,84.62
Nov-87,33.2,2.57,0,15.4,118,0,48.61,21.66,26.55,0,0,0,0,0,82.67
Dec-87,36.8,2.09,0,14.7,96,0,62.05,32.44,29.09,0,0,0,0,0,65.28
Jan-88,46.9,2.04,0,12.1,78,0,57.02,31.14,25.62,0,0,0,0,0,59.32
Feb-88,69.2,1.62,0,20.2,71,0,51.51,24.45,26.55,0,0,0,0,0,80.09
Mar-88,72,1.25,0,18.8,94,0,44.28,20.74,23.04,0,0,0,0,0,80.9
Apr-88,71.7,1.82,0,23.3,110,0,49.82,21.1,28.49,0,0,0,0,0,79.39
May-88,78.4,1.76,0,0,90,0,40.86,27.26,14.81,0,0,0,0,0,81.06
Jun-88,46.9,1.53,0,0,59,0,26.6,14.89,11.34,0,0,0,0,0,76.71
Jul-88,57,1.66,0,11,83,0,32.52,17.8,14.2,0,0,0,0,0,61.95
Aug-88,61.8,1.69,0,0,100,0,30.21,17.74,11.99,0,0,0,0,0,49.99
Oct-88,83,2.44,0,17.6,0,0,45.03,19.75,24.73,0,0,0,0,0,79.01
Nov-88,86,1.98,0,17.5,78,0,60.45,28.48,31.58,0,0,0,0,0,74.93
Dec-88,83.2,2.17,0,21,67,0,68.5,35.02,32.89,0,0,0,0,0,79.15
Jan-89,81,1.87,0,0,69,0,50.01,26.22,23.77,0,0,0,0,0,82.78
Feb-89,61.7,1.82,0,16.3,0,0,47.87,22.05,25.31,0,0,0,0,0,72.86
Mar-89,0,2.2,0,22.2,0,0,58.06,25.21,32.73,0,0,0,0,0,73.57
Apr-89,71,2.32,0,17,61,0,46.21,21.83,23.17,0,0,0,0,0,79.26
May-89,60.1,2.16,0,14.8,56,0,43.88,21.57,21.85,0,0,0,0,0,81.78
Jun-89,59.3,1.94,0,11.4,73,0,33.56,16.72,16.34,0,0,0,0,0,78.96
Jul-89,63.3,1.75,0,7.6,59,0,30.42,16.11,13.87,0,0,0,0,0,69.08
Aug-89,74.9,1.98,0,12.7,61,0,33.88,16.15,17.11,0,0,0,0,0,78.4
Sep-89,95.2,2.24,0,16.3,64,0,33.84,16.22,17.06,0,0,0,0,0,74.52
Oct-89,58.1,2.14,0,37.8,93,0,53.54,21.53,31.56,0,0,0,0,0,69.02
Nov-89,72.8,2,0,26.4,82,0,59.79,24.79,34.49,0,0,0,0,0,75.56
Dec-89,74.1,2.32,0,0,104,0,90.07,45.83,43.71,0,0,0,0,0,72.35
Jan-90,54.8,2,0,13.4,76,0,71.29,39.54,31.22,0,0,0,0,0,56.12
Feb-90,59.1,1.99,0,0,84,0,68.22,35.53,32.21,0,0,0,0,0,86.86
Mar-90,57.7,1.74,0,28.2,76,0,59.05,27.02,31.56,0,0,0,0,0,80.3
Apr-90,49.3,0,0,26.9,76,0,78.16,32.71,44.98,0,0,0,0,0,70.4
May-90,37.7,1.55,0,33.3,66,0,52.1,19.88,31.62,0,0,0,0,0,74.1
Jun-90,12.9,1.33,0,0,55,0,44.87,22,22.38,0,0,0,0,0,86.25
Jul-90,23.9,1.29,0,14.8,0,0,33.5,16.8,16.25,0,0,0,0,0,80.55
Aug-90,17.3,1.15,0,24,71,0,31.86,14.52,16.92,0,0,0,0,0,81.92
Sep-90,16.5,1.37,0,25.3,85,0,37.45,12.58,24.63,0,0,0,0,0,79.64
Oct-90,19.6,1.72,0,35.8,120,0,57.53,17.72,39.4,0,0,0,0,0,74.89
Nov-90,40.8,1.72,0,0,129,0,58.38,21.05,36.85,0,0,0,0,0,78.56
Dec-90,22.6,1.57,0,0,158,0,79.77,35.63,43.64,0,0,0,0,0,77.51
Jan-91,30.2,1.38,0,15.8,124,0,62.7,28.93,33.71,0,0,0,0,0,80.57
Feb-91,37.8,1.43,0,17.2,118,0,63.34,27.03,36.03,0,0,0,0,0,78.49
Mar-91,34.5,1.32,0,21,121,0,52.24,21.78,30.08,0,0,0,0,0,80.61
Apr-91,35.1,1.48,0,21.8,102,0,50.47,20.84,29.36,0,0,0,0,0,79.37
May-91,32.3,1.22,0,21.1,86,0,36.48,13.44,22.62,0,0,0,0,0,76.35
Jun-91,30.6,1.07,0,14.4,56,0,31.83,14.02,17.41,0,0,0,0,0,83.71
Jul-91,30.1,1.19,0,12.5,69,0,34.1,14.86,18.72,0,0,0,0,0,84.05
Aug-91,26.6,1.19,0,21.6,79,0,34.35,14.13,19.95,0,0,0,0,0,88.92
Sep-91,23.9,1.39,0,24.5,101,0,41.06,14.22,26.44,0,0,0,0,0,89.56
Oct-91,44.3,1.48,0,23.7,99,0,51.38,18.97,32.24,0,0,0,0,0,71.4
Nov-91,50.3,1.62,0,22.9,104,0,57.86,22.55,34.82,0,0,0,0,0,86.22
Dec-91,60.5,1.86,0,0,99,0,71.43,35.71,35.23,0,0,0,0,0,85.75
Jan-92,48.4,1.68,0,13.2,104,0,63.51,27.12,35.89,0,0,0,0,0,86.37
Feb-92,43.7,1.58,0,17.1,108,0,60.7,24.21,36.04,0,0,0,0,0,86.7
Mar-92,51.9,1.61,0,0,111,0,61.09,22.2,38.66,0,0,0,0,0,85.55
Apr-92,63.5,1.76,0,22,106,0,74.55,29.96,44.13,0,0,0,0,0,80.46
May-92,48.2,1.16,0,24.1,96,0,52.32,18.53,33.38,0,0,0,0,0,79.92
Jun-92,42.6,1.25,0,19.1,75,0,44.94,17.92,27.3,0,0,0,0,0,84.39
Jul-92,33.6,1.09,0,12.1,57,0,40.68,21.23,19.1,0,0,0,0,0,86.48
Aug-92,31.6,1.08,0,12.9,58,0,39.02,16.71,21.79,0,0,0,0,0,88.13
Sep-92,38.5,1.3,0,20,90,0,50.07,19.6,30.21,0,0,0,0,0,81.97
Oct-92,44.2,1.55,0,25,107,0,53.11,17.76,35.15,0,0,0,0,0,74.72
Nov-92,49.8,1.58,0,20.9,132,0,52.43,21.34,30.58,0,0,0,0,0,78.82
Dec-92,56.3,1.91,0,0,139,0,74.6,33.96,40.15,0,0,0,0,0,81.12
Jan-93,38.7,1.49,0,0,81,0,54.14,23.6,30.03,0,0,0,0,0,74.86
Feb-93,52.3,1.7,0,21.4,137,0,65.66,26.14,39.12,0,0,0,0,0,66.65
Mar-93,54.9,1.48,0,15.8,105,0,48.66,19.13,29.33,0,0,0,0,0,83.42
Apr-93,46.7,1.31,0,16.7,89,0,48.57,17.96,30.66,0,0,0,0,0,86.42
May-93,42,1.1,0,17.4,82,0,44.5,16.67,27.43,0,0,0,0,0,84.81
Jun-93,38.1,1.08,0,11.4,55,0,42.38,21.67,20.29,0,0,0,0,0,89.81
Jul-93,26,1.08,0,11.3,50,0,30.25,15.31,14.46,2.308,0.39,1.89,0,0,89.37
Jul-93,7.5,0.57,0,10.5,37,0,19.13,9.57,10.1,0,0,0,0,0,0
Jul-93,4.4,0.31,0,23.4,21,0,12.75,4.04,8.66,0,0,0,0,0,0
Jul-93,5.3,0.48,0,15.7,29,0,19.65,3.68,14.41,0,0,0,0,0,0
Aug-93,7.3,0.37,0,13.2,42,0,23.65,9.66,16.26,0,0,0,0,0,0
Aug-93,7,0.33,0,24.5,0,0,11.37,2.12,0,0,0,0,0,0,0
Aug-93,3.6,0.42,0,20.2,32,0,15.19,2.46,13.25,0,0,0,0,0,0
Aug-93,39.2,1.12,0,13.3,50,0,34.88,16.16,18.22,3.295,0.26,1.92,0,0,88.41
Sep-93,6,0.62,0,33.4,73,0,20.79,2.85,18.13,0,0,0,0,0,0
Sep-93,7.6,0.6,0,27.1,79,0,24.34,7.01,17.96,0,0,0,0,0,0
Sep-93,5.5,0.41,0,36.7,119,0,12.13,1.04,10.8,0,0,0,0,0,0
Sep-93,0,0.94,0,28.2,104,0,25.77,5.87,20.14,2.629,0.843,1.82,0,0,0
Oct-93,7,0.55,0,32.2,91,0,28.41,4.98,23.47,0,0,0,0,0,0
Oct-93,8.7,0.6,0,28.2,101,0,30.68,8.15,23.19,0,0,0,0,0,0
Oct-93,7,0.47,0,34.2,111,0,19.83,3.21,15.86,0,0,0,0,0,0
Oct-93,11.5,0.98,0,28.7,114,0,32.21,7.07,25.27,2.632,0.544,2.08,0,0,0
Nov-93,11.1,1.21,0,20.7,125,0,44.63,14.03,30.76,2.645,0.549,2.08,0,0,0
Nov-93,7.3,0.76,0,20.6,103,0,39.26,14.31,25.25,0,0,0,0,0,0
Nov-93,6.4,0.59,0,24.7,101,0,28.71,7.19,20.65,0,0,0,0,0,0
Nov-93,6.6,0.68,0,22.8,106,0,40.88,9.97,30.68,0,0,0,0,0,0
Dec-93,11,1.2,0,15.1,125,0,49.91,18.42,31.55,2.555,0.549,2.01,0,0,0
Dec-93,7.6,0.68,0,20,106,0,46.13,12.01,32.54,0,0,0,0,0,0
Dec-93,7.3,0.61,0,24.4,113,0,34.39,8.75,25.49,0,0,0,0,0,0
Dec-93,8.1,0.73,0,19.4,108,0,45.48,16.22,26.79,0,0,0,0,0,0
Jan-94,11.3,1.23,0,16.9,114,0,42.94,13.79,29.13,2.377,0.47,1.99,0,0,0
Jan-94,8.5,0.77,0,20.7,102,0,43.43,13.97,28.11,0,0,0,0,0,0
Jan-94,8,0.73,0,19.6,97,0,43.43,10.8,31.23,0,0,0,0,0,0
Jan-94,8.2,0.66,0,22,107,0,30.39,6.09,23.49,0,0,0,0,0,0
Feb-94,8.8,1.14,0,17.2,112,0,37.68,12.11,25.37,2.576,0.51,2.06,0,0,0
Feb-94,5.6,0.61,0,21.9,86,0,25.37,4.04,20.28,0,0,0,0,0,0
Feb-94,6.4,0.74,0,21.7,87,0,32.7,11.33,21.17,0,0,0,0,0,0
Feb-94,6.3,0.72,0,18.7,82,0,39.17,0,29.1,0,0,0,0,0,0
Mar-94,9.6,1.12,0,21.2,132,0,38.71,10.97,27.77,2.652,0.54,2.13,0,0,0
Mar-94,7.3,0.57,0,27.1,94,0,26.27,3.93,21.71,0,0,0,0,0,0
Mar-94,7.9,0.72,0,25.8,113,0,34.47,10.12,25.05,0,0,0,0,0,0
Mar-94,7.1,0.66,0,27,89,0,0,0,0,0,0,0,0,0,0
Apr-94,5.1,0.62,0,25.5,70,0,25.76,4.19,20.7,0,0,0,0,0,0
Apr-94,8.4,0.85,0,20.7,107,0,27.21,7.79,19.48,2.28,0.37,1.89,0,0,0
Apr-94,5.9,0.52,0,28.9,74,0,20.46,3.57,15.25,0,0,0,0,0,0
Apr-94,6.3,0.69,0,25.4,108,0,25.06,8.96,15.56,0,0,0,0,0,0
May-94,5.1,0.45,0,34.5,58,0,16.87,3.01,12.82,0,0,0,0,0,0
May-94,5.5,0.66,0,26.8,78,0,21.63,7.38,12.5,0,0,0,0,0,0
May-94,7.3,0.78,0,24.8,86,0,24.32,6.01,18.33,2.134,0.31,1.8,0,0,0
May-94,4.5,0.59,0,27.6,58,0,18.48,2.76,14.2,0,0,0,0,0,0
Jun-94,7.1,0.7,0,14.6,55,0,26.55,11.92,14.24,0,0,0,0,0,0
Jun-94,7.8,0.71,0,15.1,62,0,25.07,10.14,14.93,2.17,0.32,1.84,0,0,0
Jun-94,3.7,0.51,0,17.6,30,0,15.44,3.29,10,0,0,0,0,0,0
Jun-94,5,0.37,0,27.3,25,0,11.71,2.15,8.24,0,0,0,0,0,0
Jul-94,3.7,0.37,0,31.4,33,0,11.03,1.76,8.9,0,0,0,0,0,0
Jul-94,4.9,0.59,0,20.6,55,0,22.52,8.32,13.51,0,0,0,0,0,0
Jul-94,5.8,0.7,0,18,71,0,21.82,5.87,15.95,2.285,0.31,1.97,0,0,0
Jul-94,2.4,0.48,0,23.4,37,0,17.74,2.33,15.44,0,0,0,0,0,0
Aug-94,3,0.33,0,26.5,26,0,9.49,1.7,7.79,0,0,0,0,0,0
Aug-94,3.9,0.58,0,14.5,43,0,20.63,6.75,13.54,0,0,0,0,0,0
Aug-94,2.7,0.45,0,17.4,32,0,12.1,2.3,9.79,0,0,0,0,0,0
Aug-94,5,0.72,0,13.8,56,0,22.73,7.84,14.89,2.388,0.33,2.05,0,0,0
Sep-94,9.7,0.9,0,26.7,103,0,28.61,5.4,23.21,2.571,0.41,2.15,0,0,0
Sep-94,5.7,0.61,0,30.4,68,0,21.32,3.23,18.09,0,0,0,0,0,0
Sep-94,6.1,0.49,0,38.1,64,0,16.12,1.86,14.26,0,0,0,0,0,0
Sep-94,7.1,0.68,0,30.5,82,0,25.73,6.18,19.55,0,0,0,0,0,0
Oct-94,9,0.95,0,30.8,128,0,31.17,6.53,24.7,2.445,0.45,2.08,0,0,0
Oct-94,5.9,0.61,0,31.5,88,0,35.74,6.09,28.77,0,0,0,0,0,0
Oct-94,6.6,0.83,0,34.1,96,0,28.99,6.95,22.3,0,0,0,0,0,0
Oct-94,5.7,0.51,0,38.4,81,0,19.02,3.09,15.87,0,0,0,0,0,0
Nov-94,7.8,0.8,0,25,116,0,39.15,13.14,26.92,0,0,0,0,0,0
Nov-94,7.3,0.61,0,34.8,107,0,29.76,8.53,21.24,0,0,0,0,0,0
Nov-94,7.3,0.8,0,26.6,102,0,43.05,15.96,27.09,0,0,0,0,0,0
Nov-94,11.7,1.38,0,27,149,0,48.89,15.05,33.84,3.13,0.69,2.43,0,0,0
Dec-94,7.8,0.72,0,17.3,108,0,37.1,11.61,25.49,0,0,0,0,0,0
Dec-94,7.9,0.63,0,25.1,98,0,29.94,8.4,21.54,0,0,0,0,0,0
Dec-94,7,0.65,0,15.5,99,0,35.53,11.26,24.27,0,0,0,0,0,0
Dec-94,10.4,1.15,0,17.2,131,0,44.5,14.45,30.05,3.055,0.62,2.44,0,0,0
Jan-95,10,1.07,0,18.9,119,0,48.19,14.75,33.44,2.632,0.43,2.2,0,0,0
Jan-95,7.2,0.64,0,17.1,95,0,38.52,12.61,25.91,0,0,0,0,0,0
Jan-95,7.9,0.66,0,16.7,94,0,38.4,12.41,26.83,0,0,0,0,0,0
Jan-95,8,0.59,0,25.5,93,0,30.2,6.8,23.53,0,0,0,0,0,0
Feb-95,8,0.99,0,17,122,0,43.97,11.95,32.02,2.86,0.66,2.2,0,0,0
Feb-95,7.1,0.55,0,23.2,84,0,27.02,4.76,22.87,0,0,0,0,0,0
Feb-95,6.5,0.51,0,17.1,86,0,33.12,6.85,26.27,0,0,0,0,0,0
Feb-95,6.6,0.54,0,16.4,83,0,36.18,7.44,29.07,0,0,0,0,0,0
Mar-95,9.3,1.09,0,16.2,132,0,46.52,15.25,31.27,3.03,0.88,2.15,0,0,0
Mar-95,8.3,0.64,0,26.4,97,0,31.78,8.05,23.73,0,0,0,0,0,0
Mar-95,7.8,0.61,0,17.2,108,0,37.72,10.88,26.88,0,0,0,0,0,0
Mar-95,6.8,0.69,0,16.3,104,0,37.39,10.15,27.24,0,0,0,0,0,0
Apr-95,6,0.61,0,20.9,83,0,25.44,5.47,20.09,0,0,0,0,0,0
Apr-95,9.6,0.9,0,19.2,103,0,33.41,10.1,23.31,2.908,0.95,2.03,0,0,0
Apr-95,7.1,0.53,0,30.6,69,0,20.79,4.48,16.31,0,0,0,0,0,0
Apr-95,7.4,0.56,0,20,88,0,31.02,9.77,21.25,0,0,0,0,0,0
May-95,4.3,0.47,0,29.9,49,0,17.72,3.61,14.12,0,0,0,0,0,0
May-95,7.4,0.55,0,19.5,75,0,24.3,7.57,16.74,0,0,0,0,0,0
May-95,9,0.87,0,19.2,89,0,33.58,9.9,23.45,3.015,0.97,2.04,0,0,0
May-95,5.6,0.56,0,20.2,63,0,22.19,4.53,17.69,0,0,0,0,0,0
Jun-95,6,0.45,0,16.4,51,0,19.16,7.67,11.49,0,0,0,0,0,0
Jun-95,7.3,0.52,0,12.3,52,0,22.46,7.33,15.13,0,0,0,0,0,0
Jun-95,4.4,0.47,0,16.4,34,0,13.27,2.97,10.46,0,0,0,0,0,0
Jun-95,5.2,0.35,0,26.2,27,0,12.83,3.77,9.16,0,0,0,0,0,0
Jul-95,4.8,0.33,0,31.8,22,0,10.81,2.97,7.84,0,0,0,0,0,0
Jul-95,6.3,0.46,0,15,41,0,20.33,8.58,11.86,0,0,0,0,0,0
Jul-95,6.9,0.63,0,11.4,49,0,23.22,8.42,14.8,2.417,0.25,2.17,0,0,0
Jul-95,3.2,0.41,0,15.9,29,0,12.58,2.31,10.38,0,0,0,0,0,0
Aug-95,3.4,0.33,0,32.2,28,0,11.18,2.04,9.14,0,0,0,0,0,0
Aug-95,6.5,0.48,0,18.2,50,0,20.29,7.85,12.45,0,0,0,0,0,0
Aug-95,3.2,0.46,0,16.4,44,0,16.14,3.12,13.05,0,0,0,0,0,0
Aug-95,5.8,0.73,0,14.5,64,0,24.39,7.21,17.18,2.424,0.29,2.13,0,0,0
Sep-95,7.1,0.85,0,20.9,88,0,25.58,4.88,20.7,2.056,0.28,1.78,0,0,0
Sep-95,4.5,0.52,0,23.3,64,0,19.09,2.58,16.64,0,0,0,0,0,0
Sep-95,3.8,0.43,0,46,55,0,15.03,2.66,12.62,0,0,0,0,0,0
Sep-95,5.8,0.5,0,28.4,72,0,19.55,4.68,14.87,0,0,0,0,0,0
Oct-95,10.3,0.97,0,21.7,116,0,37.53,9.26,28.27,2.261,0.39,1.87,0,0,0
Oct-95,6.2,0.57,0,22.1,87,0,28.36,5.99,22.37,0,0,0,0,0,0
Oct-95,8,0.55,0,29.1,93,0,26.96,7.07,19.89,0,0,0,0,0,0
Oct-95,6.7,0.54,0,38.2,83,0,23.72,5.27,18.46,0,0,0,0,0,0
Nov-95,6.9,0.64,0,19.8,106,0,35.59,8.82,26.77,0,0,0,0,0,0
Nov-95,7.6,0.56,0,25.2,101,0,28.67,6.44,22.23,0,0,0,0,0,0
Nov-95,9,0.6,0,27.9,101,0,32.42,9.35,23.31,0,0,0,0,0,0
Nov-95,10.5,0.98,0,18.2,117,0,43.09,11.31,31.78,2.72,0.46,2.25,0,0,0
Dec-95,8.1,0.69,0,16.1,94,0,38.21,11.14,27.08,0,0,0,0,0,0
Dec-95,8.6,0.6,0,21.7,98,0,32.11,7.29,24.85,0,0,0,0,0,0
Dec-95,9.2,0.61,0,24,102,0,34.12,9.73,24.39,0,0,0,0,0,0
Dec-95,10.9,1,0,14.1,112,0,46.32,13.5,32.82,2.622,0.39,2.23,0,0,0
Jan-96,7.3,0.74,0,16.8,97,0,40.43,12.72,27.76,0,0,0,0,0,0
Jan-96,8.7,0.68,0,24,108,0,39.24,14.64,24.6,0,0,0,0,0,0
Jan-96,7.7,0.64,0,21.6,97,0,31.32,7.47,23.85,0,0,0,0,0,0
Jan-96,10.1,0.98,0,15.3,124,0,47.96,15.42,32.53,2.576,0.31,2.27,0,0,0
Feb-96,4.7,0.56,0,24.2,72,0,25.74,4.35,21.39,0,0,0,0,0,0
Feb-96,6,0.53,0,27.8,83,0,29.01,7.42,21.64,0,0,0,0,0,0
Feb-96,4.9,0.47,0,24.2,74,0,22.36,3.32,19.05,0,0,0,0,0,0
Feb-96,7.3,0.76,0,19.6,95,0,36.01,9.03,26.98,2.486,0.29,2.2,0,0,0
Mar-96,7.7,0.68,0,26.2,92,0,29.21,5.22,24.13,0,0,0,0,0,0
Mar-96,8.4,0.58,0,26.1,100,0,25.76,4.14,21.66,0,0,0,0,0,0
Mar-96,10.4,0.88,0,22.5,121,0,37.27,9.51,27.72,2.691,0.43,2.26,0,0,0
Mar-96,9.1,0.64,0,0,117,0,31.27,8.14,23.14,0,0,0,0,0,0
Apr-96,7,0.85,0,23.4,94,0,34.77,7.37,27.4,2.966,0.49,2.48,0,0,0
Apr-96,5.7,0.35,0,30.7,82,0,27.82,5.56,22.11,0,0,0,0,0,0
Apr-96,4.8,0.61,0,29.3,71,0,26.78,3.74,23.05,0,0,0,0,0,0
Apr-96,4.2,0.51,0,25.7,70,0,21.95,3.23,19.15,0,0,0,0,0,0
May-96,4.9,0.65,0,32.3,55,0,20.06,2.9,17.56,0,0,0,0,0,0
